# A Finnish frequency list from Finnish printed news
# The 9996 most common lemmas of the language of Finnish printed news. The vocabulary was assembled in 2004 and the total count of the source material was 43,999,826 words.
#
# word	rank	count	percentage	PoS
perustella	766	9439	0.016036	verb
kieltää	767	9409	0.015985	verb
suoraan	768	9403	0.015975	adverb
toimittaja	769	9403	0.015975	noun
lyhyt	770	9375	0.015927	adjective
maaliskuu	771	9342	0.015871	noun
nykyisin	772	9320	0.015834	adverb
estää	773	9300	0.0158	verb
pian	774	9299	0.015798	adverb
ruoka	775	9297	0.015795	noun
Lappi	776	9279	0.015764	proper noun
toistaiseksi	777	9272	0.015752	adverb
takana	778	9268	0.015745	preposition
heinäkuu	779	9259	0.01573	noun
tammikuu	780	9254	0.015722	noun
virka	781	9243	0.015703	noun
edellyttää	782	9233	0.015686	verb
pelkkä	783	9188	0.015609	adjective
yhdistää	784	9180	0.015596	verb
kriisi	785	9168	0.015575	noun
Moskova	786	9166	0.015572	proper noun
mainita	787	9159	0.01556	verb
neljäs	788	9156	0.015555	numeral
vara	789	9152	0.015548	noun
varma	790	9114	0.015484	adjective
tausta	791	9111	0.015479	noun
helposti	792	9103	0.015465	adverb
Vas.	793	9077	0.015421	abbreviation
joulukuu	794	9075	0.015417	noun
Aamulehti	795	9063	0.015397	proper noun
kallis	796	9052	0.015378	adjective
yliopisto	797	9045	0.015366	noun
selvitys	798	9040	0.015358	noun
yhteydessä	799	9026	0.015334	preposition
vaihtaa	800	9016	0.015317	verb
lääkäri	801	8984	0.015263	noun
vähentää	802	8984	0.015263	verb
koota	803	8981	0.015258	verb
dollari	804	8980	0.015256	noun
siten	805	8977	0.015251	adverb
Turkki	806	8977	0.015251	proper noun
sija	807	8955	0.015214	noun
mestaruus	808	8947	0.0152	noun
Italia	809	8945	0.015197	proper noun
marraskuu	810	8937	0.015183	noun
koko ajan	811	8932	0.015174	adverb
saavuttaa	812	8916	0.015147	verb
SDP	813	8912	0.01514	abbreviation
sijoittaa	814	8892	0.015107	verb
tilaisuus	815	8891	0.015105	noun
olo	816	8882	0.01509	noun
ystävä	817	8875	0.015078	noun
jalka	818	8870	0.015069	noun
palkinto	819	8841	0.01502	noun
konsertti	820	8839	0.015016	noun
Esko	821	8828	0.014998	proper noun
rauha	822	8819	0.014982	noun
katsoja	823	8789	0.014932	noun
Jorma	824	8776	0.014909	proper noun
pakolainen	825	8766	0.014892	noun
ulkomaa	826	8765	0.014891	noun
Niinistö	827	8756	0.014875	proper noun
palkka	828	8751	0.014867	noun
Keski-Suomi	829	8746	0.014858	proper noun
vapaa	830	8745	0.014857	adjective
juhla	831	8736	0.014841	noun
levy	832	8736	0.014841	noun
vajaa	833	8724	0.014821	adjective
järjestelmä	834	8717	0.014809	noun
toimi	835	8713	0.014802	noun
julkisuus	836	8703	0.014785	noun
sulkea	837	8702	0.014784	verb
määrätä	838	8696	0.014774	verb
teko	839	8644	0.014685	noun
mk.	840	8638	0.014675	abbreviation
lasku	841	8635	0.01467	noun
Halonen	842	8633	0.014666	proper noun
kyse	843	8620	0.014644	noun
vieras	844	8592	0.014597	noun
kaivata	845	8589	0.014592	verb
ennen	846	8588	0.01459	adverb
potilas	847	8578	0.014573	noun
alla	848	8572	0.014563	preposition
ovi	849	8556	0.014536	noun
äänestää	850	8541	0.01451	verb
pudota	851	8532	0.014495	verb
budjetti	852	8491	0.014425	noun
laitos	853	8485	0.014415	noun
varata	854	8485	0.014415	verb
lyödä	855	8455	0.014364	verb
tarkka	856	8439	0.014337	adjective
sijoittua	857	8438	0.014335	verb
näytelmä	858	8437	0.014334	noun
Israel	859	8431	0.014323	proper noun
menestys	860	8414	0.014294	noun
arvio	861	8378	0.014233	noun
rata	862	8364	0.014209	noun
kirjailija	863	8353	0.014191	noun
voittaja	864	8352	0.014189	noun
kappale	865	8348	0.014182	noun
turvallisuus	866	8344	0.014176	noun
nimittää	867	8277	0.014062	verb
ilmestyä	868	8258	0.014029	verb
lähtö	869	8256	0.014026	noun
Britannia	870	8251	0.014018	proper noun
ainakaan	871	8247	0.014011	adverb
ranta	872	8237	0.013994	noun
televisio	873	8230	0.013982	noun
luopua	874	8208	0.013944	verb
ulkoministeri	875	8203	0.013936	noun
Janne	876	8177	0.013892	proper noun
heittää	877	8175	0.013888	verb
esimerkki	878	8152	0.013849	noun
herättää	879	8142	0.013832	verb
etenkin	880	8139	0.013827	adverb
teksti	881	8134	0.013819	noun
vakava	882	8125	0.013803	adjective
Lahti	883	8122	0.013798	proper noun
taistelu	884	8115	0.013786	noun
sujua	885	8093	0.013749	verb
Salo	886	8090	0.013744	proper noun
vaatimus	887	8089	0.013742	noun
sisältää	888	8077	0.013722	verb
seurakunta	889	8073	0.013715	noun
kaunis	890	8066	0.013703	adjective
tekninen	891	8066	0.013703	adjective
kurssi	892	8063	0.013698	noun
armeija	893	8061	0.013695	noun
työryhmä	894	8061	0.013695	noun
vaikeus	895	8056	0.013686	noun
pois	896	8052	0.013679	preposition
ehto	897	8046	0.013669	noun
taide	898	8046	0.013669	noun
Kuopio	899	8043	0.013664	proper noun
ehdotus	900	8040	0.013659	noun
korvata	901	8036	0.013652	verb
Mäkinen	902	8033	0.013647	proper noun
Jeltsin	903	8032	0.013645	proper noun
jälki	904	8028	0.013639	noun
katu	905	8011	0.01361	noun
ilmeisesti	906	8003	0.013596	adverb
muoto	907	8003	0.013596	noun
tappio	908	7998	0.013588	noun
ka.	909	7982	0.013561	abbreviation
syyttää	910	7978	0.013554	verb
jatko	911	7974	0.013547	noun
Hämeenlinna	912	7947	0.013501	proper noun
näkemys	913	7945	0.013498	noun
yhdeksän	914	7932	0.013476	numeral
väittää	915	7930	0.013472	verb
mestari	916	7907	0.013433	noun
virallinen	917	7907	0.013433	adjective
tuskin	918	7891	0.013406	adverb
suhtautua	919	7882	0.013391	verb
syödä	920	7877	0.013382	verb
mahdollisimman	921	7871	0.013372	adverb
teollisuus	922	7867	0.013365	noun
kilo	923	7861	0.013355	noun
käsittely	924	7853	0.013341	noun
peräti	925	7844	0.013326	adverb
ihmetellä	926	7843	0.013324	verb
vastustaa	927	7822	0.013289	verb
vaimo	928	7801	0.013253	noun
nauttia	929	7782	0.013221	verb
tunne	930	7779	0.013216	noun
säilyä	931	7776	0.013211	verb
USA	932	7736	0.013143	proper noun
helmikuu	933	7731	0.013134	noun
kohdata	934	7731	0.013134	verb
ote	935	7723	0.013121	noun
huhtikuu	936	7717	0.01311	noun
verrattuna	937	7700	0.013081	preposition
uhri	938	7684	0.013054	noun
idea	939	7680	0.013047	noun
suosia	940	7668	0.013027	verb
esillä	941	7652	0.013	adverb
ohella	942	7642	0.012983	preposition
rahoitus	943	7630	0.012963	noun
reilu	944	7630	0.012963	adjective
kertyä	945	7627	0.012957	verb
viikonloppu	946	7626	0.012956	noun
liikevaihto	947	7621	0.012947	noun
kärki	948	7614	0.012935	noun
laulu	949	7607	0.012923	noun
eläke	950	7604	0.012918	noun
laatu	951	7604	0.012918	noun
Risto	952	7600	0.012912	proper noun
muodostaa	953	7582	0.012881	verb
koira	954	7570	0.012861	noun
vähintään	955	7561	0.012845	adverb
runsaasti	956	7558	0.01284	adverb
ampua	957	7556	0.012837	verb
vastaus	958	7549	0.012825	noun
seuraus	959	7543	0.012815	noun
mukana	960	7538	0.012806	preposition
loppua	961	7515	0.012767	verb
havaita	962	7492	0.012728	verb
ylittää	963	7491	0.012726	verb
joulu	964	7488	0.012721	noun
painaa	965	7481	0.012709	verb
työttömyys	966	7470	0.012691	noun
kotimaa	967	7466	0.012684	noun
lähtien	968	7443	0.012645	preposition
yksityinen	969	7443	0.012645	adjective
väli	970	7431	0.012624	noun
toki	971	7429	0.012621	adverb
lista	972	7427	0.012618	noun
Karjalainen	973	7425	0.012614	proper noun
kehittyä	974	7425	0.012614	verb
Häkkinen	975	7414	0.012596	proper noun
iskeä	976	7412	0.012592	verb
valo	977	7391	0.012556	noun
jakso	978	7384	0.012545	noun
kuluttua	979	7381	0.012539	preposition
välillä	980	7367	0.012516	adverb
vuosituhat	981	7364	0.012511	noun
raskas	982	7357	0.012499	adjective
Riitta	983	7341	0.012472	proper noun
toteutua	984	7330	0.012453	verb
Venäläinen	985	7328	0.012449	noun
neuvotella	986	7327	0.012448	verb
palkita	987	7308	0.012415	verb
vastaava	988	7289	0.012383	adjective
kilpailla	989	7288	0.012381	verb
lausunto	990	7284	0.012375	noun
sinne	991	7282	0.012371	adverb
osalta	992	7281	0.01237	preposition
tietty	993	7276	0.012361	adjective
julkistaa	994	7270	0.012351	verb
kaupunginhallitus	995	7268	0.012348	noun
virhe	996	7265	0.012342	noun
Ilkka	997	7229	0.012281	proper noun
asiantuntija	998	7227	0.012278	noun
kuljettaja	999	7213	0.012254	noun
eurooppalainen	1000	7210	0.012249	adjective
amerikkalainen	1001	7206	0.012242	adjective
onnettomuus	1002	7206	0.012242	noun
eläin	1003	7199	0.01223	noun
uudistus	1004	7195	0.012223	noun
ase	1005	7158	0.012161	noun
korvaus	1006	7152	0.01215	noun
pelkästään	1007	7147	0.012142	adverb
päätyä	1008	7142	0.012133	verb
heikko	1009	7140	0.01213	adjective
säilyttää	1010	7133	0.012118	verb
kyetä	1011	7127	0.012108	verb
ulkomainen	1012	7118	0.012093	adjective
vastustaja	1013	7105	0.012071	noun
esiin	1014	7099	0.01206	adverb
ellei	1015	7095	0.012054	verb
käräjäoikeus	1016	7092	0.012049	noun
eilen	1017	7081	0.01203	adverb
Harri	1018	7079	0.012026	proper noun
hieno	1019	7067	0.012006	adjective
ennen kuin	1020	7062	0.011998	conjunction
työtön	1021	7059	0.011992	noun
ilma	1022	7052	0.011981	noun
new	1023	7038	0.011957	proper noun
kyseessä	1024	7031	0.011945	adverb
kiertää	1025	7022	0.01193	verb
Tukholma	1026	7018	0.011923	proper noun
taitaa	1027	7017	0.011921	verb
sotilas	1028	7012	0.011913	noun
tunnelma	1029	7009	0.011908	noun
aikainen	1030	7005	0.011901	adjective
pääkaupunki	1031	6999	0.011891	noun
voimakas	1032	6994	0.011882	adjective
Japani	1033	6945	0.011799	proper noun
kokonaisuus	1034	6945	0.011799	noun
tutustua	1035	6943	0.011795	verb
tunnustaa	1036	6923	0.011761	verb
venäläinen	1037	6920	0.011756	adjective
viesti	1038	6915	0.011748	noun
ravintola	1039	6910	0.011739	noun
ainoastaan	1040	6907	0.011734	adverb
Espanja	1041	6902	0.011726	proper noun
ehdottaa	1042	6895	0.011714	verb
sallia	1043	6890	0.011705	verb
paljastaa	1044	6883	0.011693	verb
Tshetshenia	1045	6875	0.01168	proper noun
kasvattaa	1046	6874	0.011678	verb
vero	1047	6867	0.011666	noun
aamu	1048	6866	0.011665	noun
Clinton	1049	6864	0.011661	proper noun
vuosittain	1050	6853	0.011642	adverb
kuolema	1051	6841	0.011622	noun
Englanti	1052	6836	0.011614	proper noun
pinta	1053	6833	0.011608	noun
kadota	1054	6832	0.011607	verb
opiskella	1055	6829	0.011602	verb
alle	1056	6821	0.011588	preposition
taito	1057	6821	0.011588	noun
huomattavasti	1058	6794	0.011542	adverb
henkilökunta	1059	6788	0.011532	noun
Ari	1060	6786	0.011529	proper noun
nykyään	1061	6786	0.011529	adverb
aiempi	1062	6782	0.011522	adjective
puute	1063	6781	0.01152	noun
ohjaaja	1064	6780	0.011518	noun
parhaillaan	1065	6780	0.011518	adverb
laatia	1066	6776	0.011512	verb
tuolloin	1067	6771	0.011503	adverb
juosta	1068	6770	0.011501	verb
vierailla	1069	6769	0.0115	verb
halpa	1070	6763	0.01149	adjective
pari	1071	6758	0.011481	noun
vaara	1072	6756	0.011478	noun
laittaa	1073	6755	0.011476	verb
yksin	1074	6753	0.011473	adverb
em.	1075	6752	0.011471	abbreviation
poistaa	1076	6752	0.011471	verb
lähellä	1077	6748	0.011464	preposition
Juhani	1078	6747	0.011462	proper noun
turha	1079	6744	0.011457	adjective
esille	1080	6734	0.01144	adverb
ikä	1081	6729	0.011432	noun
maksu	1082	6698	0.011379	noun
riski	1083	6692	0.011369	noun
Tanska	1084	6679	0.011347	proper noun
työnantaja	1085	6668	0.011328	noun
luovuttaa	1086	6665	0.011323	verb
Pentti	1087	6664	0.011321	proper noun
myönteinen	1088	6661	0.011316	adjective
joko	1089	6652	0.011301	conjunction
kylmä	1090	6649	0.011296	adjective
numero	1091	6646	0.011291	noun
vanhus	1092	6637	0.011276	noun
liikaa	1093	6630	0.011264	adverb
huippukokous	1094	6625	0.011255	noun
eteenpäin	1095	6615	0.011238	adverb
selkeä	1096	6596	0.011206	adjective
läpi	1097	6592	0.011199	adverb
osapuoli	1098	6584	0.011185	noun
samanlainen	1099	6577	0.011174	adjective
korjata	1100	6570	0.011162	verb
vuosisata	1101	6565	0.011153	noun
painottaa	1102	6564	0.011151	verb
jatkossa	1103	6553	0.011133	adverb
mielipide	1104	6549	0.011126	noun
taistella	1105	6549	0.011126	verb
Pohjola	1106	6547	0.011123	proper noun
Jussi	1107	6546	0.011121	proper noun
kuunnella	1108	6540	0.011111	verb
juhlia	1109	6533	0.011099	verb
Lontoo	1110	6529	0.011092	proper noun
samoin	1111	6525	0.011085	adverb
keskimäärin	1112	6522	0.01108	adverb
taata	1113	6511	0.011061	verb
kuluttaja	1114	6506	0.011053	noun
tuomio	1115	6506	0.011053	noun
erityisen	1116	6498	0.011039	adverb
lopullinen	1117	6493	0.011031	adjective
väärä	1118	6488	0.011022	adjective
kesken	1119	6484	0.011016	preposition
laulaa	1120	6480	0.011009	verb
paperi	1121	6476	0.011002	noun
Esa	1122	6465	0.010983	proper noun
yllätys	1123	6455	0.010966	noun
toimittaa	1124	6454	0.010965	verb
viides	1125	6452	0.010961	numeral
harkita	1126	6445	0.010949	verb
tekniikka	1127	6435	0.010932	noun
toiseksi	1128	6424	0.010914	adverb
kumpikin	1129	6420	0.010907	pronoun
Pertti	1130	6395	0.010864	proper noun
verkko	1131	6390	0.010856	noun
jatkuvasti	1132	6386	0.010849	adverb
mihin	1133	6386	0.010849	adverb
jaksaa	1134	6385	0.010847	verb
opetus	1135	6377	0.010834	noun
kirjoittaja	1136	6374	0.010829	noun
selittää	1137	6373	0.010827	verb
Pirkanmaa	1138	6367	0.010817	proper noun
suosio	1139	6359	0.010803	noun
lääni	1140	6343	0.010776	noun
vastainen	1141	6341	0.010773	adjective
kaatua	1142	6319	0.010735	verb
vuoro	1143	6317	0.010732	noun
kokeilla	1144	6310	0.01072	verb
isku	1145	6306	0.010713	noun
Sami	1146	6300	0.010703	proper noun
melko	1147	6292	0.010689	adverb
ry	1148	6283	0.010674	abbreviation
kattaa	1149	6281	0.010671	verb
pakko	1150	6274	0.010659	noun
kokoontua	1151	6266	0.010645	verb
Pasi	1152	6248	0.010615	proper noun
summa	1153	6246	0.010611	noun
pääjohtaja	1154	6244	0.010608	noun
tarjolla	1155	6241	0.010603	adverb
melkein	1156	6217	0.010562	adverb
aikuinen	1157	6211	0.010552	noun
mitali	1158	6208	0.010547	noun
henkilöstö	1159	6206	0.010543	noun
tontti	1160	6198	0.01053	noun
millainen	1161	6196	0.010526	adjective
peruste	1162	6195	0.010525	noun
valtakunnallinen	1163	6188	0.010513	adjective
edessä	1164	6186	0.010509	preposition
kiinnostunut	1165	6176	0.010492	adjective
viitata	1166	6151	0.01045	verb
suostua	1167	6144	0.010438	verb
arvostaa	1168	6137	0.010426	verb
osua	1169	6133	0.010419	verb
lukio	1170	6132	0.010418	noun
valmistella	1171	6124	0.010404	verb
viimeksi	1172	6120	0.010397	adverb
kuollut	1173	6094	0.010353	adjective
päälle	1174	6093	0.010351	preposition
varmistaa	1175	6090	0.010346	verb
torjua	1176	6078	0.010326	verb
aikataulu	1177	6067	0.010307	noun
suorittaa	1178	6066	0.010305	verb
pitkälle	1179	6065	0.010304	adverb
mahtua	1180	6055	0.010287	verb
sääntö	1181	6053	0.010283	noun
normaali	1182	6048	0.010275	adjective
tavara	1183	6046	0.010271	noun
menestyä	1184	6044	0.010268	verb
rikos	1185	6043	0.010266	noun
aikaan	1186	6030	0.010244	adverb
ulos	1187	6021	0.010229	adverb
suora	1188	6020	0.010227	adjective
finaali	1189	6010	0.01021	noun
kääntyä	1190	5988	0.010173	verb
kunnia	1191	5984	0.010166	noun
käynti	1192	5983	0.010164	noun
kaveri	1193	5971	0.010144	noun
todennäköisesti	1194	5956	0.010119	adverb
sieltä	1195	5952	0.010112	adverb
vahinko	1196	5951	0.01011	noun
virkamies	1197	5946	0.010102	noun
tehokas	1198	5940	0.010091	adjective
perinne	1199	5937	0.010086	noun
mukava	1200	5936	0.010085	adjective
valittaa	1201	5924	0.010064	verb
saari	1202	5917	0.010052	noun
uutinen	1203	5916	0.010051	noun
Kimmo	1204	5914	0.010047	proper noun
York	1205	5914	0.010047	proper noun
muistella	1206	5912	0.010044	verb
Raimo	1207	5912	0.010044	proper noun
kysyntä	1208	5904	0.01003	noun
näyttelijä	1209	5901	0.010025	noun
välttämättä	1210	5896	0.010017	adverb
unohtaa	1211	5895	0.010015	verb
kiinnittää	1212	5882	0.009993	verb
poliitikko	1213	5880	0.009989	noun
demari	1214	5877	0.009984	noun
Liisa	1215	5876	0.009983	proper noun
loukkaantua	1216	5869	0.009971	verb
jäsenmaa	1217	5865	0.009964	noun
mitata	1218	5855	0.009947	verb
huolehtia	1219	5854	0.009945	verb
kotona	1220	5851	0.00994	adverb
naapuri	1221	5841	0.009923	noun
paine	1222	5838	0.009918	noun
sisällä	1223	5828	0.009901	preposition
puhdas	1224	5825	0.009896	adjective
mielenkiintoinen	1225	5808	0.009867	adjective
ruotsalainen	1226	5808	0.009867	adjective
mukaisesti	1227	5801	0.009855	preposition
yksikkö	1228	5800	0.009854	noun
maaseutu	1229	5798	0.00985	noun
muu kuin	1230	5796	0.009847	pronoun
osasto	1231	5796	0.009847	noun
sydän	1232	5782	0.009823	noun
laite	1233	5779	0.009818	noun
raportti	1234	5776	0.009813	noun
kukin	1235	5773	0.009808	pronoun
Bryssel	1236	5772	0.009806	proper noun
henkilökohtainen	1237	5768	0.009799	adjective
Intia	1238	5764	0.009792	proper noun
samaan aikaan	1239	5753	0.009774	adverb
väri	1240	5753	0.009774	noun
lentää	1241	5750	0.009769	verb
niinkuin	1242	5735	0.009743	conjunction
valvoa	1243	5727	0.00973	verb
jää	1244	5719	0.009716	noun
piha	1245	5713	0.009706	noun
sisäinen	1246	5712	0.009704	adjective
Marko	1247	5710	0.009701	proper noun
haaste	1248	5707	0.009696	noun
erota	1249	5706	0.009694	verb
vaihdella	1250	5702	0.009687	verb
tyyli	1251	5695	0.009675	noun
kuu	1252	5686	0.00966	noun
Nieminen	1253	5685	0.009658	proper noun
tytär	1254	5685	0.009658	noun
ykkönen	1255	5669	0.009631	noun
päässä	1256	5667	0.009628	preposition
Hämäläinen	1257	5665	0.009624	proper noun
noudattaa	1258	5657	0.009611	verb
kuljettaa	1259	5654	0.009606	verb
käsitys	1260	5653	0.009604	noun
näkökulma	1261	5638	0.009578	noun
luulla	1262	5635	0.009573	verb
tuuli	1263	5635	0.009573	noun
opettaa	1264	5633	0.00957	verb
ylimääräinen	1265	5631	0.009566	adjective
hyöty	1266	5629	0.009563	noun
taakse	1267	5629	0.009563	preposition
isäntä	1268	5625	0.009556	noun
Tarja	1269	5625	0.009556	proper noun
muualla	1270	5623	0.009553	adverb
vähäinen	1271	5618	0.009544	adjective
ennätys	1272	5617	0.009543	noun
kauan	1273	5604	0.009521	adverb
suu	1274	5604	0.009521	noun
sähkö	1275	5604	0.009521	noun
uusia	1276	5601	0.009515	verb
kala	1277	5591	0.009498	noun
yhteisö	1278	5591	0.009498	noun
saksalainen	1279	5585	0.009488	adjective
investointi	1280	5582	0.009483	noun
pöytä	1281	5582	0.009483	noun
turnaus	1282	5581	0.009481	noun
nimetä	1283	5578	0.009476	verb
kohtalo	1284	5575	0.009471	noun
tietokone	1285	5573	0.009468	noun
palo	1286	5570	0.009463	noun
maatalous	1287	5557	0.009441	noun
nimenomaan	1288	5555	0.009437	adverb
miljardi	1289	5554	0.009436	noun
aine	1290	5547	0.009424	noun
yhtään	1291	5536	0.009405	adverb
Itävalta	1292	5533	0.0094	proper noun
tarkasti	1293	5529	0.009393	adverb
vihreä	1294	5528	0.009391	noun
toive	1295	5527	0.00939	noun
tamperelainen	1296	5523	0.009383	adjective
Petri	1297	5517	0.009373	proper noun
kilpailija	1298	5511	0.009363	noun
haastattelu	1299	5507	0.009356	noun
sosiaali	1300	5503	0.009349	affix
paikkakunta	1301	5501	0.009346	noun
kehottaa	1302	5489	0.009325	verb
rakkaus	1303	5485	0.009318	noun
serbi	1304	5483	0.009315	noun
korko	1305	5480	0.00931	noun
Vesa	1306	5480	0.00931	proper noun
Jaakko	1307	5477	0.009305	proper noun
turvata	1308	5477	0.009305	verb
suunnata	1309	5468	0.00929	verb
auki	1310	5467	0.009288	adverb
unioni	1311	5458	0.009273	noun
henkinen	1312	5446	0.009252	adjective
harvinainen	1313	5443	0.009247	adjective
harjoitus	1314	5439	0.00924	noun
luottaa	1315	5439	0.00924	verb
verotus	1316	5434	0.009232	noun
kohtaan	1317	5432	0.009228	preposition
Korhonen	1318	5431	0.009227	proper noun
lippu	1319	5422	0.009211	noun
pallo	1320	5417	0.009203	noun
yhtye	1321	5416	0.009201	noun
vaihtua	1322	5414	0.009198	verb
yksittäinen	1323	5408	0.009188	adjective
albaani	1324	5403	0.009179	noun
määritellä	1325	5395	0.009165	verb
enemmistö	1326	5392	0.00916	noun
sisältö	1327	5391	0.009159	noun
leikata	1328	5389	0.009155	verb
halli	1329	5387	0.009152	noun
vaihde	1330	5382	0.009143	noun
the	1331	5380	0.00914	proper noun
Rovaniemi	1332	5379	0.009138	proper noun
lääke	1333	5377	0.009135	noun
palvella	1334	5374	0.00913	verb
laina	1335	5356	0.009099	noun
väkivalta	1336	5349	0.009087	noun
silta	1337	5348	0.009086	noun
hylätä	1338	5347	0.009084	verb
paikalle	1339	5347	0.009084	adverb
aste	1340	5345	0.009081	noun
juuri	1341	5345	0.009081	noun
suunnittelu	1342	5336	0.009065	noun
syyte	1343	5330	0.009055	noun
Tapio	1344	5328	0.009052	proper noun
maalivahti	1345	5322	0.009041	noun
tahti	1346	5321	0.00904	noun
mahdoton	1347	5315	0.00903	adjective
Jarmo	1348	5306	0.009014	proper noun
syvä	1349	5306	0.009014	adjective
